,sample_id,sampling_location,data_source,latitude,longitude,sampling_date,pws_id,water_system_name,population,well_type,well_depth,units,source_type,state,city,county,MRL,DL,analytical_methods,is_detected,analyte,concentration,pfas_total,note
140,32001921008-A,Robinson-DW,DEQ,,,2020-10-14 09:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.408,EPA 537.1,False,NADONA,0.0,,
141,32001921008-A,Robinson-DW,DEQ,,,2020-10-14 09:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.394,EPA 537.1,False,9CL-PF3ONS,0.0,,
142,32001921008-A,Robinson-DW,DEQ,,,2020-10-14 09:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.451,EPA 537.1,False,11CL-PF3OUDS,0.0,,
143,32001921008-A,Robinson-DW,DEQ,,,2020-10-14 09:00:00,,,,,,ng/L,drinking water,North Dakota,,,,1.32,EPA 537.1,False,HFPO-DA (GENX),0.0,,
144,32001921009-A,Stutsman Rural-DW,DEQ,,,2020-10-13 14:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.78,EPA 537.1,False,NETFOSAA,0.0,,
145,32001921009-A,Stutsman Rural-DW,DEQ,,,2020-10-13 14:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.716,EPA 537.1,False,NMEFOSAA,0.0,,
146,32001921009-A,Stutsman Rural-DW,DEQ,,,2020-10-13 14:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.469,EPA 537.1,False,PFBS,0.0,,
147,32001921009-A,Stutsman Rural-DW,DEQ,,,2020-10-13 14:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.459,EPA 537.1,False,PFDA,0.0,,
148,32001921009-A,Stutsman Rural-DW,DEQ,,,2020-10-13 14:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.5,EPA 537.1,False,PFDOA,0.0,,
149,32001921009-A,Stutsman Rural-DW,DEQ,,,2020-10-13 14:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.589,EPA 537.1,False,PFHPA,0.0,,
150,32001921009-A,Stutsman Rural-DW,DEQ,,,2020-10-13 14:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.625,EPA 537.1,False,PFHXA,0.0,,
151,32001921009-A,Stutsman Rural-DW,DEQ,,,2020-10-13 14:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.511,EPA 537.1,False,PFHXS,0.0,,
152,32001921009-A,Stutsman Rural-DW,DEQ,,,2020-10-13 14:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.425,EPA 537.1,False,PFNA,0.0,,
