,sample_id,sampling_location,data_source,latitude,longitude,sampling_date,pws_id,water_system_name,population,well_type,well_depth,units,source_type,state,city,county,MRL,DL,analytical_methods,is_detected,analyte,concentration,pfas_total,note
86,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFNS,0.0,,
87,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFNA,0.0,,
88,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFOSA,0.0,,
89,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,True,PFOS,49.7,,
90,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,True,PFOA,67.7,,
91,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,True,PFPES,10.3,,
92,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,True,PFPEA,7.0,,
93,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFTEDA,0.0,,
94,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFTRDA,0.0,,
95,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFUNA,0.0,,
96,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,8.0,537,False,4:2FTS,0.0,,
97,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,8.0,537,False,6:2FTS,0.0,,
98,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,8.0,537,False,8:2FTS,0.0,,
99,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,8.0,537,False,NETFOSAA,0.0,,
100,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,8.0,537,False,NMEFOSAA,0.0,,
101,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,True,PFBS,10.2,,
102,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,8.0,537,False,PFBA,0.0,,
