,sample_id,sampling_location,data_source,latitude,longitude,sampling_date,pws_id,water_system_name,population,well_type,well_depth,units,source_type,state,city,county,MRL,DL,analytical_methods,is_detected,analyte,concentration,pfas_total,note
60,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFHXA,19.3,,
61,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFHXS,269.0,,
62,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFNA,0.0,,
63,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFNS,0.0,,
64,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFOA,9.7,,
65,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFOS,26.9,,
66,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFOSA,0.0,,
67,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFPEA,12.9,,
68,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFPES,17.3,,
69,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFTEDA,0.0,,
70,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFTRDA,0.0,,
71,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFUNA,0.0,,
72,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,4:2FTS,0.0,,
73,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,6:2FTS,0.0,,
74,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,8:2FTS,0.0,,
75,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,NETFOSAA,0.0,,
76,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,NMEFOSAA,0.0,,
77,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,PFBA,0.0,,
78,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFBS,7.7,,
79,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFDA,0.0,,
80,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFDOA,0.0,,
81,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFDS,0.0,,
